transaction_id,policy_id,transaction_date,premium_amount,ceded_premium_amount,net_premium_amount,commission_paid
b89810b3-2c45-4ae4-ac5a-e9986198c73a,POL79918616,2021-12-11,2498.17,964.14,1534.0300000000002,118.29
6dd6b86d-4ec4-4d54-8ede-b39b664de67c,POL72546161,2020-01-30,2672.1,899.61,1772.4899999999998,207.87
a27cb493-0583-47e9-8013-0c479cb46d02,POL82204601,2025-10-02,8617.38,1339.79,7277.589999999999,710.39
bd060cb5-c255-4e50-b9d6-4f86dc8ebb60,POL57105891,2024-11-19,8741.85,2410.19,6331.66,697.43
db3d9009-f088-4cbd-8835-09ac905f3f76,POL55101353,2019-10-14,6622.08,793.42,5828.66,580.91
0366a295-1a03-400c-8f65-7b28da806211,POL32996251,2025-10-15,9236.15,1897.59,7338.5599999999995,347.88
28aac905-9ec7-495d-9b6c-ed6a99dadee6,POL99800997,2018-07-22,9622.94,1657.12,7965.820000000001,887.82
4aa863ea-7508-441f-b060-2f46fc2d85ca,POL22823305,2018-09-28,6379.87,1281.7,5098.17,634.04
bec135df-17c9-4a3e-9740-23f6c4fed398,POL03861871,2019-07-21,8859.69,2616.09,6243.6,544.92
5fe126cd-5af6-4cee-8dc0-fa34c8cc954d,POL21617302,2024-12-26,6004.5,2303.67,3700.83,146.3
bf12475d-94cd-4119-a859-7d74758810be,POL58654319,2024-01-26,5854.39,2867.92,2986.4700000000003,173.57
6770ac5c-21d0-45ee-9ddd-19b2aa2411f8,POL30009824,2023-05-08,9145.57,2689.21,6456.36,510.58
83579115-fb22-4d73-850b-5ce27f59ed8b,POL36781588,2019-06-21,7524.33,3104.91,4419.42,579.19
d12d4408-f2e9-4bcd-ab92-00da96afe5d1,POL76692798,2021-09-03,5941.1,1733.52,4207.58,560.58
24ce7b81-fd99-4466-bfd6-3a15918c60c0,POL46444489,2021-11-13,1792.93,282.4,1510.5300000000002,105.98
644fafd1-5813-4578-8e77-3fb39240b15c,POL49286114,2024-03-31,2536.46,506.45,2030.01,181.31
2528e96e-e01d-4fbf-bd93-0273b15b4f29,POL97400722,2020-07-14,4367.94,1099.84,3268.0999999999995,85.59
0a92022f-05e2-47f4-bab5-16ab82b8a642,POL17345598,2020-02-27,1464.36,461.41,1002.9499999999998,39.62
d25684a1-e409-455e-b928-39f753707801,POL22173122,2025-10-22,5755.31,2118.06,3637.2500000000005,292.46
11a9d345-95b7-4fee-aa4d-f16ce2806618,POL81729272,2023-02-06,6205.21,2930.41,3274.8,235.94
c9319a29-47e6-43e8-80ea-44a8aecaa1d6,POL62403831,2024-12-04,7012.76,1849.3,5163.46,361.75
cda8c6dc-35c9-4822-9c11-6d759c3bdc77,POL29917421,2020-11-12,4289.74,1924.22,2365.5199999999995,245.14
2e73e04a-24f2-4ab9-ba73-aa707dce7558,POL80223506,2018-02-11,1077.78,313.35,764.43,83.14
3f1287ca-b176-4b69-b01d-6d969626d1e1,POL80251692,2022-05-26,7429.8,2084.2,5345.6,77.94
e7cccf51-89b7-4a0e-91fb-08155c57bff5,POL65351691,2021-09-23,7859.7,786.02,7073.68,332.97
83497f82-ceca-4591-b2ee-60d8d8899d44,POL61199251,2023-04-02,4092.4,1907.26,2185.1400000000003,364.64
cd55acf7-5f27-448c-ba8d-2065cb38f86f,POL77507357,2020-04-21,5482.37,1454.74,4027.63,162.71
c533b1be-81fb-4be0-bbf6-da298bde8ccb,POL83721680,2019-10-18,3849.5,1340.65,2508.85,50.0
c2458fe2-c89c-460a-a9d5-f97814389dd6,POL02022115,2024-01-13,3093.27,388.0,2705.27,108.1
78d35597-719a-40e5-b410-47a29ad11b18,POL77821970,2020-03-14,3902.61,1878.65,2023.96,325.79
99be2a21-7b84-4269-a279-07583e06b8b3,POL69005303,2025-01-01,6813.02,3207.01,3606.01,319.21
220b806e-8d31-4d27-b259-5b8a33872778,POL68424974,2024-10-28,2382.32,498.82,1883.5000000000002,80.5
89cef190-aa53-42a0-a948-fec98ee17a00,POL66023607,2024-11-24,4029.12,1689.41,2339.71,341.48
e93158e0-c24c-431a-a927-55b7f99cec16,POL14948425,2022-11-02,3638.73,790.72,2848.01,173.52
03c14e3d-7bdc-4a7d-9d3a-d75c774f45fa,POL81190726,2024-04-10,2593.51,273.1,2320.4100000000003,83.98
3890a5c1-928d-42ca-9422-9062355c44a9,POL11929652,2019-03-02,7005.89,3266.88,3739.01,92.05
fc17db9d-1e06-48a5-85d6-476eb28f799f,POL52718042,2023-03-18,7228.15,2617.79,4610.36,700.44
44e80beb-d865-46f0-980f-7edb98cfbee8,POL03332921,2024-08-19,2549.37,771.4,1777.9699999999998,144.8
691c18de-8679-4cb8-a6e0-1f853c79b0e8,POL73739845,2023-03-21,9171.13,4125.2,5045.929999999999,372.28
3d6c4f4e-ee95-48c0-9abd-356e7b43d928,POL92089497,2018-05-19,1043.8,478.59,565.21,89.54
40eed83c-a933-4d7a-b2b0-c306ee241e01,POL22191270,2022-12-14,2037.39,993.31,1044.0800000000002,31.04
ac920415-6b33-49d7-aaa0-542e706a1508,POL60070903,2022-02-17,2892.83,603.78,2289.05,67.1
cccca685-1964-4c9e-9b94-e4f4b4a16faa,POL82201236,2018-06-04,5841.77,1770.11,4071.6600000000008,360.35
a8ca9453-19e2-427a-a32f-a1bd896ed590,POL14867306,2022-08-08,5588.11,1754.01,3834.0999999999995,118.02
0862aece-6c04-49b8-bf06-bf123ee916da,POL19425707,2025-06-02,9456.36,3996.06,5460.300000000001,297.83
a161b157-cb54-44a2-a945-86d62580bceb,POL22393894,2018-12-17,3460.02,1556.05,1903.97,114.09
1ea565d0-4bca-46ee-8894-12339b080247,POL78833465,2019-07-11,9759.87,1946.56,7813.310000000001,464.08
cc54e1b0-988b-4a7c-900f-cdce0e9d9c95,POL27909914,2025-03-02,6874.78,2058.09,4816.69,377.09
5706af05-29c9-46b0-9b38-ce4a1b3cd79b,POL07955452,2024-02-24,4438.88,1773.93,2664.95,95.87
9290f202-2476-4dff-8895-db7239007da1,POL61584347,2023-06-06,1921.98,445.72,1476.26,180.14
60b9adce-1b7f-4335-acc3-655a85ee2cbd,POL39374072,2023-08-24,9063.38,3245.94,5817.439999999999,541.43
d768a741-e469-47d4-ad2a-8e6d83a414ca,POL64742217,2024-10-09,8647.86,3384.54,5263.320000000001,727.47
89362fa9-ba2f-4336-9042-7642da081c1f,POL21367458,2025-02-16,2248.49,550.3,1698.1899999999998,179.34
326e496e-afee-4e8f-ab61-03d10eceae4d,POL78599486,2019-05-08,4368.37,1234.13,3134.24,123.31
e606aaf0-12cf-4d02-a7c6-8185c81b819b,POL85111080,2023-04-20,8518.84,4175.56,4343.28,633.27
dc4c4c2b-7523-4083-842b-281757b34634,POL95323291,2018-08-20,9016.38,4256.18,4760.199999999999,264.04
82feff01-7d45-48f4-a66d-bd47caf9596c,POL49975297,2021-05-02,757.26,219.44,537.8199999999999,60.46
40b19362-17c4-4e2d-8351-5f89d0493ed9,POL51655578,2019-07-04,1914.2,902.15,1012.0500000000001,70.03
b3bde3bb-d5db-4942-a230-4071ae06783b,POL35678782,2022-04-08,4399.59,823.24,3576.3500000000004,262.08
94f4f81e-b0cf-422f-86a3-ad21e2273943,POL83076816,2025-10-10,4609.36,1654.95,2954.41,117.21
199f4394-59d3-4150-b51b-7a75d54b0923,POL11952464,2021-07-08,4551.62,1294.41,3257.21,374.31
3ca0760a-8f3c-45df-a7f0-8597d31256d3,POL47268527,2019-01-13,7664.71,2052.06,5612.65,708.8
4fcbf6e5-712e-46f4-b154-51e2c1e8569f,POL05826566,2023-03-02,9884.99,1524.17,8360.82,763.32
4cbc4513-d188-4e98-9846-594bd9f1f33b,POL73193688,2021-11-19,1523.82,181.22,1342.6,134.4
58382e3c-1d68-453d-b531-5213e482e07c,POL20416695,2022-08-28,6045.63,1625.4,4420.23,458.97
64f5f5c9-9828-45c3-8f3f-7fe4d4a88198,POL99163026,2024-09-26,1090.38,481.73,608.6500000000001,61.31
a277aee7-54c2-4bf3-b335-d9784acec738,POL01815929,2022-11-13,9295.24,3613.11,5682.129999999999,844.24
2d796bd2-8a9c-4e76-804f-e30b4cf4b194,POL99917439,2019-03-14,7878.52,1874.92,6003.6,527.78
8669c0b2-c5e8-4a1d-b3c4-b695507b421e,POL25622667,2021-01-20,9119.33,2246.34,6872.99,489.5
974b7dd5-c618-433f-829d-9e1fdc39bd91,POL14068886,2025-05-26,4391.99,1277.67,3114.3199999999997,63.53
95e63e83-275b-4950-b54e-dd687087279b,POL69139251,2024-01-07,9262.17,4204.86,5057.31,664.27
6fa8a204-968c-46ad-9bd9-2355b429e9ca,POL68079239,2019-09-26,5413.84,2414.93,2998.9100000000003,155.04
87f4db6d-a9a3-4896-a389-c58cc3752555,POL17024603,2022-08-12,5889.14,2015.79,3873.3500000000004,477.0
caf8ed5b-c311-4485-bec7-d588df6b281b,POL95857063,2025-03-14,649.67,273.27,376.4,64.23
2d600efa-30dc-485e-a3bb-26856f3dd82f,POL15975408,2019-01-07,6938.12,2555.84,4382.28,230.75
4b14bd01-0eac-4bee-8ea1-68bfffbe218c,POL88109911,2020-03-02,1290.99,525.07,765.92,66.18
d9f008de-b3c5-4cb8-adda-cbdcc3f7659e,POL26716420,2020-10-31,5752.17,1148.51,4603.66,101.88
bcc1e729-33f1-4693-a794-7df6736c4f9d,POL51448409,2020-07-07,6692.02,1125.96,5566.06,613.63
e31f80e2-0a69-41b1-bc5a-71c2ef573f95,POL32087183,2019-07-14,4980.48,1813.43,3167.0499999999993,108.34
c3a8ab81-adeb-420c-9c85-8663af99978b,POL16789189,2024-07-28,3189.6,1432.3,1757.3,233.99
35328e26-d74b-40a5-8532-95d8f0257487,POL69255162,2023-03-03,8411.66,3505.51,4906.15,668.99
8bbc3f05-599e-40f3-ac02-d0279f81d32b,POL55356829,2021-12-12,9937.4,2588.33,7349.07,458.25
e0ff47d5-e227-4148-8665-f1223d5e66fd,POL57585758,2024-07-09,6071.21,665.76,5405.45,380.71
0fcda52f-44d7-4542-998f-700b018f1ae8,POL71916892,2023-09-27,522.55,246.02,276.53,12.05
2996c493-e351-48c4-bf8c-d7e30dbc19c5,POL32428114,2019-05-13,4604.31,941.6,3662.7100000000005,276.02
4ca1d597-200f-4706-8d59-5f8ea4748887,POL33699196,2025-08-14,6166.57,2000.27,4166.299999999999,304.8
ec0fa156-a377-4b75-a283-bc5e55f1441b,POL92527654,2021-07-22,4141.95,1907.28,2234.67,130.52
2ed13752-992e-487b-adc7-03e99909f601,POL21448494,2020-11-06,8939.92,1312.11,7627.81,183.58
000d0d97-63c6-483f-b3c9-83e39b58069f,POL32133409,2021-03-08,9130.64,2832.34,6298.299999999999,308.76
3ecd96da-ab98-410c-a72d-947940184e9a,POL95236899,2023-02-03,1824.09,611.19,1212.8999999999999,38.44
2831a295-0da0-4df6-89cc-9f2127ed964a,POL46907404,2019-08-14,1634.79,472.32,1162.47,125.86
fb1a7e6c-4494-4b32-9e84-7d5e92b6e46c,POL25155073,2021-07-09,4921.22,1938.97,2982.25,89.54
588c0759-491f-423c-ab73-83a2869c1b7b,POL32087183,2022-09-10,5943.05,2940.07,3002.98,251.59
a8576d46-7000-4741-b15f-530bd19b6278,POL45780094,2025-01-14,1099.37,401.72,697.6499999999999,70.32
cd487730-ba68-4a15-98b3-4e51f974c00e,POL82157121,2019-09-30,2731.49,331.48,2400.0099999999998,100.79
58c1d9d8-58d8-44b9-b502-caf95172e6f6,POL10314143,2018-01-16,1185.29,215.93,969.3599999999999,100.35
521dfe55-b3d7-4afa-8da4-385ef30e82e4,POL79940032,2021-01-13,3424.24,1702.5,1721.7399999999998,109.03
8f3a88f2-469f-490b-8501-869db93ba4ea,POL14630440,2019-01-25,7087.68,1546.9,5540.780000000001,698.81
3903cb7d-856d-40bd-805b-9ab255e669a1,POL52693283,2022-06-19,8439.93,3913.95,4525.9800000000005,697.33
5915c727-fa46-49ea-98a4-92668548b826,POL22997344,2019-01-01,1984.24,760.83,1223.4099999999999,44.66
0a958ed1-c3d6-4567-a188-23c7562ecd5a,POL06927123,2023-07-05,3905.22,972.72,2932.5,383.89
23296933-8d9e-41b7-8702-4ace499ab462,POL73877264,2024-12-29,3273.72,1316.68,1957.0399999999997,48.52
f9594491-3d38-4b39-91c9-1e5047541b21,POL52024918,2024-02-01,6914.5,2176.22,4738.280000000001,657.21
abd529bd-c82b-443b-9599-47621cf85001,POL18232633,2019-08-27,9954.64,3086.56,6868.08,201.38
0cfca92a-14cd-41ea-aad4-8b5001c837bb,POL17940583,2024-11-21,9301.98,1285.89,8016.089999999999,160.83
4e71d9c3-2382-4081-b0d5-db4dad8fbb49,POL40670341,2021-12-09,1668.63,530.09,1138.54,73.72
2b9f8cd9-755d-4a7a-a25a-748a034d22af,POL62752416,2019-12-04,4329.29,1707.64,2621.6499999999996,118.43
e7124944-9818-4037-adc5-30f4ea297a6a,POL04177443,2022-08-03,6274.04,2785.6,3488.44,621.44
402877b6-c007-4bbc-9b88-185d3428d478,POL51762512,2021-09-24,5855.2,898.06,4957.139999999999,340.22
cccfaf87-a5f0-4adc-a879-e4b51a8d053f,POL09232607,2021-08-02,1522.83,632.19,890.6399999999999,58.25
4c7642ff-856c-4e3d-b561-462968788d10,POL21643285,2024-05-13,6595.92,839.78,5756.14,443.64
86407ba2-307c-4cb2-8c17-b908c5121577,POL76120904,2025-04-12,4141.3,1578.94,2562.36,140.83
b84e3a69-489f-4aa2-9eed-9cfd41e88dbb,POL40247083,2022-04-01,8606.91,3998.01,4608.9,563.91
518630c3-b5bf-4f80-994b-f49b6a0a88cd,POL18972690,2022-12-03,1063.19,472.52,590.6700000000001,51.53
ef4b3ac4-b91d-4ff1-a3c6-5e0318ca548b,POL60640092,2022-02-07,8283.57,3328.34,4955.23,813.55
dc3cab50-31dd-4f09-a20f-fa21e198be5c,POL99583798,2019-07-26,5003.28,1087.71,3915.5699999999997,429.03
c7e2106a-3b6d-4a18-843d-dd3dd048ab16,POL63539914,2023-02-17,8227.67,1688.88,6538.79,425.67
3225ad7a-964d-414e-9fa0-c9c92a15fb2b,POL75247328,2020-07-14,3826.08,1884.03,1942.05,202.63
3e122785-f74b-4294-a20f-0b1e9f6d0cba,POL85484324,2025-11-24,1642.06,191.95,1450.11,121.41
b2bfd616-ea7c-4194-8432-052ae36eb756,POL15912463,2018-11-22,4720.4,640.29,4080.1099999999997,406.46
343cd438-cda2-48d4-bef8-2624b5c727a6,POL41090035,2019-02-09,5552.17,906.49,4645.68,543.6
0c7d94c5-3570-4539-8b9f-76be50d49629,POL52716921,2020-05-05,5673.65,2353.54,3320.1099999999997,233.66
2beadb03-1d62-4f4a-9581-0a069eef4796,POL87650275,2024-11-25,7334.53,2118.28,5216.25,126.79
e901b449-63ed-421c-b375-abe376b38b82,POL99553322,2021-02-10,8009.26,1164.37,6844.89,604.78
777046ad-51bf-44c9-9b3a-3a547a8fe293,POL38231357,2019-11-09,8397.2,2349.48,6047.720000000001,578.23
1ce1da16-0344-4b80-8f00-ef3e2046fac7,POL93104588,2024-07-03,1464.71,356.17,1108.54,56.68
59fc23c4-d98a-41f9-9c4c-ccaef38e036a,POL09697716,2022-04-19,2245.18,697.25,1547.9299999999998,145.04
91e1c7a5-e381-4eb3-92eb-35034cc27448,POL27095895,2019-02-25,4314.28,1498.01,2816.2699999999995,416.08
0beff3c0-3e8f-485d-b50e-995ea9c292ed,POL41796219,2023-11-30,5679.95,2156.12,3523.83,159.39
6b643dd7-ae88-48d1-8056-83f4f1087986,POL97358154,2024-10-30,6066.37,2832.36,3234.0099999999998,87.49
8bae815f-2479-4d0d-9f50-464fbdcb1e65,POL70737595,2019-12-20,3400.9,1138.22,2262.6800000000003,143.72
dda907e9-5672-48c9-826c-cb590dabdaa6,POL16873256,2024-06-24,2383.99,484.35,1899.6399999999999,185.23
4ad2b710-48e9-4b3c-8d89-73cf512d8a2d,POL02315768,2018-01-23,4961.86,1656.76,3305.0999999999995,213.42
0b571425-83f7-4c3e-b747-23b9d3582aa2,POL94572647,2024-12-18,8165.01,3154.88,5010.13,473.64
91dda5f9-609d-49eb-b89e-a3d37e5c50cf,POL86153664,2019-01-20,3299.19,1133.75,2165.44,281.73
b21307ea-efa2-4f9c-a66e-04b91aaf0d8f,POL64318202,2020-08-25,3579.48,866.69,2712.79,320.62
022e7607-4a12-480c-84e0-4079663d6059,POL72168369,2025-07-30,9814.81,3527.1,6287.709999999999,890.61
381e377a-dd36-4c02-abd1-817b39e89fa2,POL53003006,2021-01-23,9459.65,2210.7,7248.95,728.6
431585e7-3b8e-4c18-bf8c-f2331c9a5db3,POL31508096,2025-11-24,8108.71,2990.69,5118.02,394.67
5bf69702-cd9b-4583-b7f6-96d60f6e2e98,POL58520303,2018-12-04,8443.5,1388.04,7055.46,509.27
b1252ab2-d6a6-433f-988a-7c8ee5132f50,POL18731602,2019-11-26,2451.99,665.27,1786.7199999999998,105.57
cf7889bc-b9a1-4bb8-a550-2b8fceb74c7b,POL33264267,2023-12-15,4049.88,1476.85,2573.03,102.41
e3cb65ee-35e3-4ad2-b448-45f64f15ab4b,POL26936915,2025-08-27,8374.43,2139.91,6234.52,228.47
42c4134c-42ec-49cf-a726-81891606d593,POL59912268,2020-06-24,8293.46,3605.09,4688.369999999999,374.06
26e75e37-f042-4eba-8c28-7b8a2f77018c,POL17854842,2022-06-09,2868.26,937.88,1930.38,221.01
8d2f4e57-5b0f-42a7-84c3-e6dee986ede2,POL27784210,2020-05-01,4391.55,1359.47,3032.08,124.64
a6c44efd-80b2-4bc7-8b29-231e0649c34c,POL63989972,2019-06-08,767.99,299.51,468.48,12.27
6fc9bd12-208f-4b2e-87e5-69c6f481acac,POL68626695,2022-03-04,8335.86,3720.98,4614.880000000001,298.32
6aff27cb-c533-4c65-967f-41b338cc8173,POL80105281,2025-07-28,1535.02,380.28,1154.74,130.29
ac591ef1-9e2a-4d15-bf47-b3626775aa1f,POL22115019,2019-07-31,1899.17,204.77,1694.4,177.65
e207bc99-001f-4467-920f-f81981dd6283,POL94834913,2024-09-15,6977.24,3349.39,3627.85,400.86
8a38f68d-ab46-4e42-88a4-464390468f19,POL22699581,2018-03-14,1734.62,484.37,1250.25,111.24
4abd0edd-5703-40ad-bfcd-c7f08b6ea518,POL31553417,2022-05-13,5029.17,782.61,4246.56,282.3
b6a55798-eac3-4cb4-a2d6-81894debd925,POL65886299,2020-04-17,3598.34,746.57,2851.77,159.83
cb1e9e48-65ae-46a4-809a-d0a42d5af2b8,POL45768619,2019-03-03,2292.52,689.26,1603.26,24.41
8e40448c-4b4e-4602-921a-9121723e9c4c,POL77455477,2022-03-27,6784.02,1963.07,4820.950000000001,350.6
1d8f7327-1ace-43de-af1c-190b0f68a074,POL51813369,2021-03-11,659.26,273.49,385.77,16.71
475730d9-2428-4f44-9e81-63afd89ef945,POL39852760,2020-11-13,1835.6,417.36,1418.2399999999998,100.89
7b7e5b71-fff3-4f7b-868c-3257cde0dc74,POL83845695,2024-01-18,5889.45,792.95,5096.5,571.03
6b2f77a4-7e53-43b9-b13b-7ca9cff9aa01,POL41015651,2018-05-08,6395.5,3173.6,3221.9,353.89
37707dc2-8453-49e3-bb4d-8809f30879c1,POL61223246,2023-04-29,1132.74,125.82,1006.9200000000001,88.02
6ef0c8a4-5f8e-49e5-9b62-e710588dcf50,POL53563741,2023-10-12,1046.64,112.71,933.9300000000001,101.83
286e6cb7-b4f2-4031-a4e2-39cdbf875800,POL46692955,2022-12-10,6507.19,1203.62,5303.57,266.35
0abc895e-0d8d-4115-b0f3-43b9a659135a,POL85443082,2024-06-25,3233.63,1201.25,2032.38,296.41
4c0c49a8-d11a-49d1-9723-0c1fe42ea62d,POL70271042,2024-10-16,7325.56,1882.56,5443.0,116.18
bc51cdda-9ff3-49ee-837c-1281a35e1a94,POL49881641,2019-08-28,6602.2,1296.24,5305.96,482.62
fac69b47-7878-43cf-a686-d2dff9b92fa2,POL09641986,2025-06-28,6948.36,1431.08,5517.28,187.32
5a75b1bc-1af9-44c1-897a-a6cfc32a015c,POL46810239,2023-11-09,3141.93,1206.96,1934.9699999999998,162.82
9f9c1f39-45b7-4ebc-9d42-ecf608d10822,POL26741313,2024-03-15,2566.85,835.47,1731.3799999999999,66.1
925c490e-107d-494c-8080-f145fe84d35f,POL48120399,2021-09-08,2486.44,731.98,1754.46,226.22
87505fdd-b62b-4f8a-978a-8d38896a3762,POL48838746,2018-05-20,5710.76,2517.46,3193.3,325.69
ac14ab65-9a35-4770-a2de-f911c4421079,POL90678146,2018-07-21,3368.66,679.93,2688.73,317.96
0e4d0033-6f06-4964-9616-7faa0f07941a,POL05233312,2018-08-25,1581.67,528.39,1053.2800000000002,42.25
621b4f57-6286-45b4-812c-bb00fb56415f,POL35053305,2025-04-28,9997.45,3500.2,6497.250000000001,348.77
1ea13988-3cb0-4a3b-979e-807c9bb6e112,POL18291164,2020-09-29,9887.95,1240.98,8646.970000000001,562.19
ffa07afc-99eb-4e82-9938-c1ab638e21df,POL78720894,2024-07-13,6330.45,2968.53,3361.9199999999996,79.7
e4ea287d-52f4-44bd-bdfb-48104780ef43,POL21966811,2022-11-11,7090.06,2745.0,4345.06,255.67
cbdc38a5-4132-46ec-a67b-676f6c2d8458,POL41401156,2022-06-25,6026.92,2256.94,3769.98,257.09
210e6961-9dfe-43f3-aa50-1bdb1df17c30,POL91471663,2019-10-03,8467.38,4046.5,4420.879999999999,192.74
d512280d-dfd4-48da-aa1c-6ddcc4069979,POL47189373,2021-12-23,1151.07,272.28,878.79,19.05
f5f15e28-48a8-4b1d-a62c-e6b12ca3f820,POL31337144,2021-03-22,791.15,386.37,404.78,32.9
8819af30-329b-4fb4-b402-c2e32ff75087,POL03712570,2023-04-28,9906.53,4001.76,5904.77,214.32
5eb51def-16ed-4c86-b8af-dab613c12f36,POL19201358,2023-12-18,9987.66,4704.2,5283.46,322.09
525a8a50-f389-414b-829e-e0168def7ef6,POL48015762,2021-02-06,7735.32,2005.27,5730.049999999999,768.68
3428f228-0c10-4d27-b961-89922a1b8f41,POL19532564,2025-09-20,7192.25,1196.09,5996.16,581.38
9e086a5b-cd84-4e66-95f9-9b2907907cf2,POL09735161,2025-11-24,9254.57,2197.22,7057.35,305.98
adf88345-2cca-409c-8c08-eff70609b72c,POL97725709,2018-10-16,9933.74,4553.95,5379.79,559.91
86f2ab36-fc8f-4c96-a9b1-80821381a425,POL13618032,2023-10-30,1746.93,653.99,1092.94,68.61
ba367db1-bd48-4b0a-8cb7-3122953ab2ee,POL79169350,2021-08-07,2783.58,587.13,2196.45,245.21
1c773d08-95e7-4b5a-8364-3996ed2c01c2,POL47248228,2024-02-26,806.5,327.74,478.76,10.59
24d1cfd9-70ad-421e-800e-268dbcf351ed,POL34603840,2018-05-31,9225.48,2101.61,7123.869999999999,205.87
066fa40b-473a-4a6d-bb9a-040245defc92,POL71626307,2023-08-28,1769.8,611.87,1157.9299999999998,138.81
ab15ec4d-52a1-40e0-b292-7b5ff3a31851,POL59557244,2025-09-09,536.34,265.55,270.79,47.7
daf50c5b-056c-46f8-bd35-702ee3fff454,POL27012434,2021-06-03,4532.1,1159.68,3372.42,201.01
c44a078e-5da4-4b9e-8950-845f544022f7,POL29857262,2021-12-10,1308.74,490.64,818.1,14.6
e13e7418-3516-4ebd-a3d2-e7935f3bcd74,POL34203015,2022-06-11,3206.07,1562.19,1643.88,234.48
e530f0b9-b91c-462c-83ff-b3e4aa091d3e,POL00404755,2018-06-19,9987.41,1751.44,8235.97,460.59
48cfe43f-4edc-41f0-bece-12834397d626,POL71149317,2018-09-27,3205.62,594.91,2610.71,101.94
cbc6a7bf-fedb-4fe3-a931-bd17ec5cb984,POL47592514,2019-08-09,8243.85,4119.07,4124.780000000001,330.49
07d72308-fbae-470b-80c2-ed42b41e6393,POL45790440,2022-10-06,3412.57,342.75,3069.82,286.58
